詬 sense
購 to
遘 meet
雊 crowing
估 estimate
呱 crying
咕 mutter
姑 paternal
孤 lone
沽 buy
泒 name
箍 hoop
箛 bamboo
罛 fishing
菇 mushroom
菰 Zizania
蛄 molecricket
觚 goblet
軱 wheel
轂 wheel
辜 surname
酤 deal
鴣 partridge
古 ancient
嘏 good
扢 clean
榖 mulberry
榾 scraps
汩 confused
滑 comical
濲 river
瀔 river
牯 bullock
盬 covered
瞽 blind
穀 grain
罟 implicate
羖 black
股 share
臌 dropsical
蓇 follicle
蛌 cricket
蠱 insanity
詁 comment
谷 valley
賈 merchant
轂 hub
鈷 cobalt
骨 bone
鵠 swan
鼓 convex
估 old
僱 hire
凅 dried
固 hard
堌 place
崮 mountain
故 happening
梏 braces
牿 shed
痼 obstinate
錮 obstinate
雇 hire
顧 look
刮 to
栝 Juniperus
瓜 melon
筈 arrow
胍 guanidine
颳 wind)
騧 piebald
鴰 the
剮 flesh
寡 few
卦 divinatory
挂 hang
掛 to
絓 anxious
罣 anxious
罫 squares
褂 coat
詿 deceive
髺 dishevelled
乖 well-behaved
拐 kidnap
枴 cane
柺 mans
夬 decisive
怪 queer
旝 banner
倌 a
冠 hat
官 official
棺 coffin
瘝 incapacitated
莞 tabernaemontanus
觀 look
關 surname
鰥 widower
琯 mus
痯 illlooking
筦 surname
管 take
脘 internal
莞 district
館 house
丱 tufts
冠 to
慣 accustomed
摜 fling
灌 irrigate
爟 light
瓘 making
盥 hands)
矔 brilliant
祼 pour
罐 can
觀 Taoist
貫 pierce
鑵 a
雚 a
鸛 crane
光 light
桄 Arenga
洸 sparkling
珖 jade
胱 bladder
銧 point
廣 wide
獷 fierce
桄 rung
逛 to
傀 grand
圭 jade
媯 surname
槻 zelkova
槼 Elaeocarpus
歸 to
溈 river
珪 jade
瑰 stone)
皈 comply
硅 silicon
茥 Rubus
規 compass
邽 surname
閨 womens
鮭 salmon
龜 tortoise
佹 almost
匭 small
垝 dilapidated
姽 quiet
宄 traitor
庋 cupboard
晷 sundial
氿 mountain
癸 heavenly
簋 basket
詭 sly
軌 course
鬼 ghost
劊 amputate
劌 cut
嶡 precipitous
柜 cupboard
桂 Cinnamonum
檜 Juniperus
櫃 cupboard
溎 name
炅 surname
貴 expensive
跪 kneel
鱖 helicolenus
滾 to
緄 cord
蔉 roots
袞 imperial
輥 revolve
鯀 father
棍 stick
咼 surname
嘓 swallowing
堝 crucible
崞 name
渦 name
蟈 cyrtophyllus
郭 surname
鍋 pot
國 country
幗 worn
摑 to
聝 left
膕 hollow
虢 ancient
馘 left
果 fruit
槨 outer
猓 monkey
粿 cooked
蜾 Eumenes
裹 wrap
輠 greasepot
過 marker)
哈 laughter
鉿 hafnium
蛤 frog
哈 a
咍 interj
咳 sound
嗨 oh
孩 child
還 also
骸 bones
海 ocean
胲 hydroxylamine
醢 minced
亥 earthly
嗐 exclamation
害 harm
氦 helium
餀 tainted
駭 astonish
唅 a
憨 silly
蚶 small
谽 mouth
酣 intoxicated
頇 dawdling
鼾 snore
函 envelope
含 to
寒 cold
涵 contain
焓 enthalpy
琀 formerly
邗 ancient
邯 district
韓 South
喊 call
罕 rare
蔊 Nasturtium
悍 violent
憾 regret
扞 withstand
捍 blow)
撼 shake
旱 drought
晥 Anhui
暵 dry
汗 perspiration
漢 Chinese
瀚 ocean
焊 welding
熯 with
睅 protuberant
翰 pen
菡 lotus
螒 Aulacophora
豻 canine
釬 to
銲 to
閈 gate
雗 white
頷 chin
夯 drive
吭 throat
杭 surname
航 boat
行 a
頏 fly
沆 a
嚆 sound
蒿 wormwood
薅 pull
嗥 howl
嚎 howl
壕 airraid
毫 hair
濠 trench
號 roar
蚝 poisonous
蠔 oyster
諕 to
譹 shout
豪 grand
貉 badgerlike
好 good
郝 surname
好 fond
昊 summer
浩 grand
澔 grand
灝 water)
皓 bright
皜 clear
皞 bright
秏 destroy
耗 mouse
薃 Cyperus
號 day
鄗 ancient
鎬 bright
顥 bright
呵 expel
喝 my
訶 to
何 carry
劾 impeach
合 Chinese
和 and
曷 why
核 nuclear
河 river
涸 to
盍 why
盒 small
禾 cereal
紇 tassels
翮 quill
荷 lotus
覈 examine
貉 badgerlike
郃 name
鉌 small
閡 obstruct
闔 entire
鞨 buskin
頜 maxilla
餲 spoiled
鶡 crossbill
齕 gnaw
龢 harmonious
佫 surname
和 poem)
喝 shout
嗃 scold
壑 gully
暍 hot
猲 frightened
翯 glistening
荷 peppermint
褐 brown
賀 congratulate
赫 surname
鶴 crane
嘿 hey
黑 black
拫 to
痕 scar
佷 contrary
很 very
狠 ruthless
恨 to
亨 prosperous
哼 hum
脝 fat
姮 lady
恆 permanent
桁 pole
橫 horizontal
珩 pendant
蘅 Asarum
衡 to
橫 unruly
哼 contempt)
吽 phonetic
哄 resound
烘 bake
薨 death
訇 surname
轟 explosion
魟 ray
吰 clang
宏 spacious
弘 great
泓 clear
洪 flood
浤 sound
灴 bake
竑 large
紅 bonus
紘 cord
翃 insects)
葒 herb
虹 rainbow
鋐 utensil
閎 surname
鞃 leaning
鴻 eastern
黌 school
哄 deceive
嗊 sing
澒 vast
蕻 budding
鬨 hilarious
齁 snore
侯 marquis
喉 throat
猴 monkey
瘊 wart
篌 instr.)
鍭 metal
餱 dry
鯸 blowfish
吼 lion)
候 wait
厚 generous
后 empress
垕 thick
堠 mounds
後 back
逅 meet
郈 surname
鄇 place
鱟 king
乎 part.)
呼 to
幠 arrogant
忽 suddenly
惚 indistinct
欻 suddenly
滹 surname
膴 piece
虍 stripes
虖 exhale
謼 to
囫 whole
壺 pot
弧 arc
搰 dig
斛 pecks
槲 oak
湖 lake
狐 fox
猢 monkey
瑚 coral
糊 muddled
縠 fine
胡 surname
葫 Allium
蝴 butterfly
衚 lane
觳 measure
醐 purest
餬 congee
鬍 beard
鶘 pelican
鶦 pelican
鶻 falcon
唬 intimidate
滸 bank
琥 amber
虎 tiger
互 mutual
冱 congealed
岵 wooded
怙 presume
戶 a
戽 bucket
扈 retinue
楛 tree
沍 congealed
滬 Shanghai
瓠 gourd
祜 celestial
笏 tablet
糊 paste
護 protect
鄠 district
頀 music
嘩 crashing
花 flower
划 to
嘩 catcalling
崋 flowery
滑 comical
猾 sly
華 abbreviation
譁 clamor
豁 Chinese
鏵 ploughshare
驊 chestnut
劃 to
化 make
嫿 tranquil
摦 wide
樺 Betula
畫 draw
繣 obstinate
華 surname
話 dialect
佪 irresolute
徊 irresolute
懷 think
槐 Sophora
淮 name
褢 carry
褱 carry
踝 ankle
壞 bad
懽 pleased
歡 joyous
獾 badger
讙 acclamation
驩 docile
圜 circle
嬛 supreme
寰 large
桓 surname
洹 name
澴 return
環 bracelet
瓛 scepter
繯 bind
荁 vegetable
萑 reeds
貆 badger
還 surname
鍰 measure)
鐶 weight)
闤 around
鬟 knot
澣 cleanse
睆 goodlooking
緩 slow
喚 to
奐 surname
宦 an
幻 fantasy
患 misfortune
換 change
擐 pass
浣 to
渙 expansive
漶 indecipherable
煥 brilliant
瘓 illness
豢 feed
轘 chariots
逭 escape
鯇 carp
巟 watery
慌 get
肓 between
荒 out
衁 blood
偟 agitated
凰 phoenix
喤 sobbing
堭 outside
徨 irresolute
惶 frightened
湟 name
潢 dye
煌 brilliant
熿 brilliant
獚 spaniel
璜 semicircular
皇 surname
磺 sulfur
篁 bamboo
簧 metallic
艎 fastsailing
蝗 locust
蟥 horseleech
遑 leisure
鍠 sound
隍 dry
韹 music
鰉 sturgeon
黃 surname
幌 advertising
怳 disappointed
恍 disappointed
晃 dazzle
榥 screen
滉 expanse
熀 dazzle
皝 luminous
謊 lies
鎤 sound
晃 sway
噅 falsely
徽 insignia
恢 to
揮 scatter
撝 wave
暉 bright
灰 gray
煇 bright
翬 to
虺 sick
褌 sacrificial
褘 ceremonial
詼 whimsical
豗 clash
輝 bright
隳 destroy
麾 signal
回 measure
恛 disordered
洄 eddy
痐 roundworm
茴 fennel
蚘 tapeworm
蛔 roundworm
迴 to
悔 regret
毀 to
燬 blaze
虺 poisonous
譭 defame
匯 remit
卉 plants
喙 beak
嘒 shrill
廆 a
彗 comet
彙 class
恚 rage
惠 favor
慧 intelligent
晦 dark
會 able
槥 coffin
濊 vast
燴 cooked
璯 ornament
穢 dirt
篲 broom
繢 multicolor
繪 to
翽 noise
芔 general
蕙 Coumarouna
薈 flourish
蟪 cicada
誨 admonish
諱 avoid
賄 bribe
闠 gate
婚 to
惛 confused
昏 muddleheaded
殙 taking
睯 to
葷 meat
閽 doorkeeper
楎 clotheshorse
混 confused
渾 muddy
琿 jade)
餛 Chinese
餫 Chinese
魂 soul
圂 grainfed
慁 confused
混 to
溷 disordered
諢 jest
豁 opening
佸 meet
和 soft
活 to
伙 assistant
夥 assistant
火 fire
鈥 holmium
和 mix
嚄 stunned
惑 confuse
或 maybe
擭 trap
檴 tree
湱 dashing
濩 cook
獲 to
矱 standard
禍 disaster
穫 reap
臛 meat
藿 Lophanthus
蠖 looper
豁 clear
貨 goods
鑊 boiler
雘 earth
霍 surname
嗀 to
丌 surname
乩 to
几 small
剞 curved
唧 onomat
嘰 grumble
基 base
奇 odd
姬 surname
屐 clogs
嵇 surname
幾 almost
擊 to
机 machine
機 machine
激 to
犄 oxhorns
璣 irregular
畸 fractional
畿 territory
癪 convulsions
磯 breakwater
禨 omen
稽 inspect
積 to
笄 years
箕 winnow
績 merit
羇 inn
羈 halter
肌 flesh
虀 fragment
觭 odd
譏 ridicule
跡 footprint
蹟 footprint
躋 go
隮 go
雞 fowl
飢 hungry
饑 hungry
齎 send
齏 fragment
亟 urgent
伋 unreal
佶 difficult
即 namely
及 to
吃 stammer
吉 lucky
堲 hate
姞 surname
嫉 jealousy
岌 lofty
庴 place
急 hurried
戢 collect
棘 thorns
楫 oar
極 extremely
殛 put
汲 water
潗 friendly
濈 many
疾 sickness
瘠 barren
笈 trunks
籍 surname
級 level
耤 plough
芨 hyacinthina
蒺 Tribulus
蕺 Houttuynia
藉 in
蝍 a
襋 coat
踖 to
蹐 short
輯 gather
鈒 germanium
集 to
鶺 pied
丮 catch
几 a
己 heavenly
幾 how
戟 lance
掎 drag
擠 crowded
泲 clear
給 to
脊 spine
蟣 nymph
踦 shin
麂 Moschus
伎 craft
偈 Buddhist
冀 Hebei
劑 dose
勣 merit
嚌 sip
塈 brick
妓 prostitute
季 season
寂 lonesome
寄 lodge
忌 avoid
悸 afraid
惎 injure
技 skill
旡 something
既 already
暨 and
洎 to
漈 river
濟 aid
痵 nervous
瘈 furious
癠 sick
祭 offer
稷 millet
穄 millet
穧 stalks
紀 discipline
繼 to
罽 net)
芰 Trapa
蔇 luxuriant
薊 cirsium
薺 Capsella
覬 covet
計 to
記 to
跽 kneel
際 border
霽 clearing
驥 thoroughbred
髻 rolled
鮆 fish
鯽 bastard
鰶 Konosirus
鱭 Coilia
佳 excellent
傢 furniture
加 to
嘉 excellent
夾 clip
家 ist
挾 hold
枷 cangue
珈 gamma
痂 scab
笳 whistle
耞 flail
葭 reed
袈 Buddhist
豭 boar
跏 sit
迦 Buddhist
鎵 gallium
麚 buck
夾 hold
恝 indifferent
戛 a
梜 chopstick
莢 pod
蛺 butterfly
袷 lined
裌 lined
跲 stumble
郟 district
鋏 pincers
頰 cheeks
假 fake
嘏 far
岬 cape
斝 jade
椵 grapefruit
榎 shrub)
檟 Thea
甲 involving
瘕 obstruction
胛 shoulder
賈 surname
鉀 potassium
假 vacation
價 price
嫁 husband)
架 to
稼 sow
駕 to
兼 double
堅 strong
奸 traitor
姦 adultery
尖 needle)
廌 unicorn
戔 narrow
揃 shear
椷 a
殲 annihilate
淺 moving
湔 cleanse
漸 imbue
煎 panfry
熸 extinguish
牋 letter
犍 bullock
監 hard
箋 letter
籛 surname
緘 letters
縑 waterproof
肩 shoulder
艱 difficult
菅 grass
菺 Althaea
蒹 reed
蕑 surname
豜 pig
鑯 awl
間 between
鞬 quiver
韉 saddle
鬋 hang
鰜 a
鰹 bonito
鶼 mythical
儉 frugal
剪 with
囝 child
堿 alkali
戩 carry
揀 choose
撿 pick
柬 card
檢 to
減 to
瞼 eyelid
筧 bamboo
簡 simple
繭 cocoon
翦 with
謇 speak
譾 shallow
趼 callous
蹇 surname
鹼 base
鹼 alkali
件 measure
俴 short
健 healthy
僣 assume
僭 usurp
劍 sword
建 to
栫 fence
楗 door
檻 bar
毽 shuttlecock
洊 flowing
漸 gradual
澗 mountain
濺 splash
瀳 arrive
牮 prop
珔 jade
監 supervisor
瞷 to
箭 arrow
腱 gristle
艦 warship
荐 recommend
薦 recommend
見 to
諫 admonish
賤 inexpensive
踐 promise)
鍵 door
鑑 example
鑒 example
閒 interstice
間 interstice
餞 farewell
僵 rigid
姜 surname
將 tense")
橿 Quercus
殭 stiff
江 river
漿 broth
疆 border
矼 stone
茳 Cyperus
薑 ginger
螿 Cosmopsaltria
豇 cowpeas
韁 bridle
槳 oar
獎 prize
耩 to
膙 callous
蔣 surname
講 to
顜 honest
匠 craftsman
將 a
彊 willful
洚 flood
漿 starch
糨 starch
絳 purplered
虹 rainbow
醬 jam
降 to
交 to
僬 clever
姣 surname
嬌 lovable
憍 arrogant
教 teach
椒 pepper
澆 to
焦 burnt
燋 cauterize
礁 reef
簥 large
膠 glue
膲 divisions
茭 Zizania
蕉 banana
蛟 scaly
蟭 eggs
詨 cicada
跤 bones
郊 suburb
驕 proud
鮫 shark
鵁 Mycticorax
鷦 eastern
嚼 to
佼 handsome
僥 mere
儌 mere
剿 destroy
勦 destroy
徼 mere
摷 to
撟 correct
攪 to
敿 tie
湫 marsh
煍 color
狡 crafty
皎 bright
皦 surname
矯 dissemble
筊 bamboo
絞 criminal)
繳 hand
腳 foot
蟜 insect
角 angle
鉸 scissors
餃 dumplings
鱎 fish
叫 to
嘂 loud
噭 shout
嶠 highest
徼 boundary
挍 compare
教 religion
斠 to
校 proofread
滘 place
珓 device)
皭 pure
窌 cellar
窖 cellar
覺 a
較 clear
轎 sedan
酵 yeast
醮 perform
釂 drain
偕 company
喈 harmonious
嗟 sigh
接 to
揭 cover)
椄 to
湝 flowing
皆 all
秸 stalks
結 knot
街 street
階 rank
倢 handsome
偈 forceful
傑 hero
劫 plunder
劼 careful
婕 handsome
孑 alone
岊 mountain
幯 wipe
截 a
拮 antagonistic
捷 victory
杰 hero
桀 dynasty)
桔 Platycodon
楬 a
榤 chickens
潔 clean
癤 pimple
睫 eyelashes
碣 stone
竭 exhaust
節 festival
結 sturdy
絜 clean
緁 splice
羯 castrate
蛣 beetle
袺 lift
訐 accuse
詰 investigate
鮚 oyster
姐 older
解 to
介 introduce
借 to
唶 sigh
屆 arrive
戒 swear
玠 indicating
界 boundary
疥 scabies
芥 mustard
藉 means
蚧 horned
褯 diaper
解 transport
誡 commandment
價 great
今 today
巾 towel
斤 catty
津 Tianjin
矜 boast
祲 evil
禁 endure
筋 muscle
紟 a
衿 overlapping
襟 overlapping
觔 catty
金 metal
僅 barely
儘 the
堇 yellow
墐 bury
巹 nuptial
廑 careful
慬 brave
槿 Hibiscus
瑾 brilliancy
緊 tight
菫 Viola
謹 cautious
錦 brocade
饉 famine
勁 strength
噤 unable
妗 mothers
寖 immerse
搢 shake
晉 name
殣 die
浸 immerse
濜 river
燼 ashes
璡 jadelike
盡 use
禁 to
縉 red
肵 table
藎 Arthraxon
賮 farewell
贐 farewell
近 near
進 advance
靳 surname
京 capital
兢 to
旌 banner
晶 crystal
涇 name
睛 eye
精 energy
經 classics
荊 surname
莖 stalk
菁 flower
驚 to
鯨 whale
丼 bowl
井 warn
儆 warn
剄 cut
憬 awaken
景 bright
暻 bright
璟 luster
璥 gem
肼 hydrazine
警 to
阱 hole
頸 neck
俓 straight
凈 clean
凊 cool
勁 stalwart
境 border
婧 modest
弳 circular
徑 path
敬 to
淨 clean
獍 animal
痙 spasm
竟 unexpectedly
競 to
脛 lower
逕 way
鏡 mirror
靖 pacify
靚 make
靜 still
坰 environs
扃 shut
冏 avicennae
泂 vast
炯 bright
煚 fire
熲 blaze
窘 distressed
絅 monotone
褧 monotone
迥 distant
駉 condition
啾 wailing
揪 to
揫 gather
樛 surname
究 after
糾 gather
轇 complicated
鬮 lots
鳩 turtledove
久 time
九 nine
灸 cauterize
玖 stone)
酒 wine
韭 leek
僦 hire
咎 blame
就 at
廄 a
捄 to
救 to
柩 bier
疚 chronic
臼 mortar
舅 maternal
舊 new)
鷲 black
俱 entirely
娵 name)
居 reside
崌 mountain
拘 adhere
据 sickness
椐 Zelkowa
狙 ape
琚 ornamental
疽 gangrene
罝 catching
腒 dried
苴 hemp
蜛 Hydrophilus
裾 garment
趄 hesitate
車 vehicle
鋦 chinaware
鋸 staples
雎 hawk)
鞠 bring
駒 colt
侷 narrow
匊 receive
局 measure
挶 structure
桔 tangerine
椈 Fagus
橘 tangerine
菊 chrysanthemum
跼 cramped
踘 leather
郹 place
鋦 curium
鵙 a
咀 chew
枸 Citrus
柜 Salix
櫸 Zeikowa
沮 destroy
矩 carpenters
筥 bamboo
舉 to
莒 plant)
蒟 betel
跙 weak
踽 hunchbacked
齟 irregular
俱 social
倨 stubborn
具 tool
劇 drama
句 sentences
埧 diked
寠 poor
屨 sandals
巨 very
怚 stupid
懼 to
拒 to
据 accordance
據 according
炬 torch
瞿 startled
秬 black
窶 poor
粔 twisted
聚 form
苣 lettuce
虡 pendant
詎 surprise)
距 distance
踞 based
遽 hurry
醵 contribute
鉅 great
鋸 a
鐻 instr.)
颶 hurricane
圈 to
娟 beautiful
悁 angry
捐 to
朘 reduce
涓 surname
脧 fleece
蠲 bright
鐫 degrade
鵑 cuckoo
卷 roll
捲 coil
臇 fat
倦 tired
卷 chapter
圈 pen
帣 which
悁 impatient
狷 timid
獧 timid
眷 concern
睊 look
睠 look
絹 loosely
罥 impete
鄄 district
錈 bend
嗟 sigh
噘 pout
撅 break
倔 crabby
劂 chisel
厥 his
噱 loud
嚼 to
孓 larvae
屩 hemp
崛 towering
嶡 sacrificial
戄 fear
抉 dig
掘 dig
攫 animal)
桷 rafter
橛 a
決 breach
潏 bubble
爝 torch
爵 nobility
獗 unruly
玃 large
玦 halfcircle
玨 mounted
璚 halfcircle
瘚 to
矍 surname
絕 cut
腳 role
臄 palate
蕝 coarse
蕨 Pteridium
蟨 Siberian
覺 feel
角 Chinese
觖 dissatisfied
觼 buckle
訣 farewell
譎 deceitful
貜 ape
趹 to
蹶 stumble
躩 bend
鈌 pierce
钁 a
鴃 shrike
君 monarch
囷 granary
均 equal
皸 to
莙 species
菌 germ
軍 army
鈞 30
鮶 Sebastodes
麇 hornless
俊 smart
峻 steep
捃 gather
浚 deepen
濬 deepen
焌 set
珺 beautiful
畯 overseer
竣 complete
箘 bamboo
菌 bacteria
郡 canton
雋 smart
餕 sacrifice
駿 spirited
咖 coffee
喀 onomat
佧 minority
卡 to
鉲 cadmium
揩 wipe
開 open
凱 triumphant
剴 carefully
塏 dry
愷 joyful
慨 generous
楷 norm
鍇 quality
鎧 armor
闓 loosen
颽 balmy
愒 to
愾 anger
欬 cough
刊 to
勘 to
堪 endure
戡 kill
看 look
龕 niche
侃 bold
坎 pit
埳 snare
崁 Taiwan
檻 door
欿 discontented
歁 unsatisfied
砍 to
莰 camphane
轗 unable
顑 yellow
墈 cliff
看 it
瞰 birdseye
矙 birdseye
磡 dangerous
衎 pleased
闞 surname
康 peaceful
慷 generous
糠 husk
閌 space
扛 carry
亢 overbearing
伉 husband
匟 couch
囥 to
抗 to
炕 heatable
犺 fierce
鈧 scandium
尻 end
拷 to
攷 examine
栲 mangrove
烤 to
熇 dry
考 to
薧 dried
犒 bonus
銬 shackles
靠 depend
峇 cave
嵙 place
柯 surname
棵 for
珂 jadelike
瞌 doze
磕 to
科 branch
稞 wheat
窠 nest
簻 big
苛 severe
薖 big
蝌 tadpole
趷 to
軻 given
鈳 columbium
頦 chin
顆 spheres)
髁 condyles
咳 cough
殼 shell
頦 chin
可 can
坷 uneven
岢 name
渴 thirsty
克 gram
刻 quarter
剋 subdue
嗑 crack
客 customer
恪 surname
搕 to
榼 Pusaetha
氪 krypton
溘 suddenly
緙 to
課 subject
錁 greasepot
騍 mother
啃 to
墾 reclaim
懇 earnest
肯 to
齗 teeth)
齦 gnaw
掯 take
硍 rumbling
裉 seam
坑 pit
牼 shank
硜 obstinate
硻 obstinate
鏗 jingling
阬 pit
倥 ignorant
崆 name
悾 simpleminded
空 air
箜 ancient
倥 urgent
孔 surname
恐 afraid
控 to
空 emptied
鞚 bridle
彄 nock
摳 finger)
芤 hollow
口 mouth
佝 rickets
叩 knock
寇 bandit
扣 10
筘 measure
簆 healds
釦 button
鷇 fledglings
刳 cut
哭 to
堀 cave
枯 dried
窟 cave
骷 skeleton
楛 broken
苦 bitter
嚳 name
庫 warehouse
矻 to
褲 drawers
酷 ruthless
夸 to
姱 fascinating
誇 to
垮 collapse
挎 carry
胯 thigh
跨 step
塊 piece
蒯 a
儈 broker
噲 surname
塊 currency)
快 fast
會 balance
澮 drain
獪 crafty
筷 chopstick
膾 chopped
鄶 surname
駃 fast
鬠 make
鱠 chopped
寬 lenient
髖 pelvis
梡 tree
款 section
窾 hollow
劻 zealous
匡 correct
恇 to
筐 basket
誆 mislead
狂 conceited
誑 deceive
壙 tomb
曠 waste
框 frame
況 moreover
眶 eye
礦 ore
絖 flosssilk
纊 flosssilk
貺 bestow
鄺 surname
刲 open
巋 mountain)
悝 laugh
盔 helmet
窺 peep
虧 deficiency
闚 peep
夔 onelegged
奎 name
戣 a
揆 consider
暌 opposition
睽 separated
葵 sunflower
逵 crossroads
鄈 place
頯 cheekbone
馗 cheekbone
騤 powerful
魁 chief
傀 puppet
煃 fiery
跬 brief
頍 raise
匱 surname
喟 to
媿 ashamed
愧 ashamed
憒 confused
潰 be
簣 carrying
聵 born
蕢 surname
餽 make
饋 food
坤 the
崑 Kunlun
昆 descendant
晜 descendant
焜 brilliant
琨 jade
菎 beautiful
錕 steel
騉 fine
髡 make
鯤 seamonster
壼 corridor
悃 sincere
捆 a
梱 movable
稛 full
綑 a
裍 border
閫 womens
困 distress
睏 sleepy
廓 big
括 enclose
擴 enlarge
漷 clashing
蛞 snail
闊 rich
鞹 leather
啦 onomat
喇 onomat
拉 to
剌 to
喇 phonetic
剌 cruel
瘌 scabies
腊 preserved
臘 December
落 leave
蜡 candle
蠟 candle
辣 hot
鑞 solder
鬎 bald
啦 grammatical
藍 kohlrabi
鞡 leg
來 to
孻 last
崍 mountain
徠 to
淶 brook
箂 bamboo
萊 Chenopodium
錸 rhenium
騋 mare
鯠 to
瀨 name
癩 scabies
睞 gaze
籟 music
藾 labiate
賚 bestow
賴 disclaim
婪 avaricious
嵐 mist
攔 cut
斕 variegated
欄 fence
瀾 swelling
籃 basket
籣 bow
藍 blue
蘭 orchid
襤 ragged
襴 gown
讕 false
躝 to
鑭 lanthanum
闌 doorscreen
壈 disappointed
嬾 lazy
懶 lazy
攬 monopolize
欖 olive
灠 pickle
覽 look
濫 excessive
爛 overcooked
纜 cable
廊 porch
桹 palm
榔 tree
狼 wolf
琅 gem
瑯 gem
稂 grass
筤 young
蜋 dragonfly
螂 dragonfly
郎 surname
鋃 chain
閬 space
塱 raised
朗 clear
烺 blaze
埌 wasteland
崀 place
浪 wave
莨 Scopalia
蒗 herb
閬 Sichuan
撈 fish
勞 toil
嘮 to
嶗 mountain
牢 firm
癆 tuberculosis
醪 liquor
鐒 lawrencium
佬 male
咾 a
姥 grandma
栳 basket
潦 flooded
狫 name
老 familiarity)
轑 spokes
銠 rhodium
嫪 surname
澇 flooded
烙 bake
絡 small
酪 Chinese
仂 surplus
勒 rein
叻 place
扐 divination
樂 surname
泐 write
砳 rocky
阞 layer
鰳 shad
了 intensifying
勒 strangle
嫘 surname
擂 beat
檑 defense
欙 sedan
畾 divided
累 cumbersome
縲 bind
纍 bind
罍 jar
羸 entangled
虆 creeper
鐳 radium
雷 surname
儡 injure
儽 lazy
壘 rampart
樏 mountainclimbing
磊 lumpy
磥 heap
累 accumulate
耒 plough
蕾 bud
藟 bud
誄 eulogize
鸓 flying
埒 enclosure
擂 drum)
淚 tears
礧 stone
累 implicate
纇 flaw
肋 rib
酹 pour
類 kind
崚 mountain)
棱 corner
楞 corner
稜 corner
薐 name
冷 cold
愣 look
踜 to
哩 onomat
剺 mark
劙 divide
厘 one
喱 grain
嫠 widow
梨 pear
梩 removing
漓 pattering
漦 with
灕 name
犁 plow
犛 black
狸 dog
璃 colored
籬 a
縭 bridal
罹 happen
蔾 chenopodiaceae
藜 Chenopodium
蘺 Gracilaria
蜊 clam
蠡 calabash
褵 brides
貍 wild
醨 dregs
釐 one
離 to
驪 black
鱺 eel
鸝 Chinese
麗 Korea
黎 surname
黧 dark
俚 rustic
哩 mile
娌 husbands
悝 sad
李 surname)
浬 nautical
澧 surname
理 reason
禮 gift
蠡 woodboring
裏 inside
裡 lining
邐 winding
醴 sweet
里 Chinese
鋰 lithium
鯉 carp
鱧 snakefish
例 example
俐 clever
儷 husband
利 advantage
力 power
勵 exhort
厤 to
厲 severe
吏 minor
唎 part.)
唳 crane
嚦 sound
屴 mountain
慄 afraid
戾 do
曆 calendar
栗 surname
栵 hedge
櫟 oak
櫪 stable
欐 beam
歷 to
沴 miasma
浰 functions)
溧 name
瀝 drip
猁 kind
痢 dysentery
癘 varnish
皪 pearls)
盭 unreasonable
砅 stepping
礪 grind
礫 gravel
立 set
笠 bamboo
篥 bamboos
粒 a
糲 coarse
苙 herb
荔 litchi
莉 jasmine
蒞 functions)
藶 Drabanemerosa
蠣 oyster
詈 curse
躒 move
轢 to
酈 surname
隸 attached
靂 clap
鬁 bald
鴗 Alcedo
麗 beautiful
哩 continued
倆 numeralmeasure
嗹 chattering
奩 bridal
帘 wine
廉 incorrupt
憐 to
漣 ripple
濂 river
簾 curtain
聯 to
蓮 lotus
蠊 cockroach
褳 pouch
連 surname
鎌 scythe
鐮 scythe
鬑 hanging
鰱 Hypophthalmichthys
摙 to
斂 arrange
歛 arrange
臉 face
鄻 place
戀 attached
楝 Melia
歛 arrange
殮 prepare
湅 boil
澰 full
瀲 full
煉 refine
練 to
鍊 refine
鏈 chain
梁 surname
椋 fruit
樑 beam
涼 cool
粱 sorghum
糧 provisions
良 good
踉 jump
輬 a
量 to
倆 craft
兩 both
啢 ounce
裲 waistcoat
魎 sprite
亮 light
喨 clear
晾 dry
諒 forgive
踉 stagger
輛 vehicles)
量 capacity
撩 lift
僚 bureaucrat
嘹 clear
嫽 good
寥 empty
寮 Laos
屪 penis
憀 rely
摎 to
撩 stitch
敹 keep
燎 singe
獠 fierce
療 to
繚 lines
聊 to
膋 fat
遼 Liaoning
飂 wind
鷯 eastern
了 to
憭 clear
暸 bright
瞭 clear
蓼 polygonum
釕 ruthenium
廖 surname
撂 leave
料 material
瞭 look
咧 childs
咧 corners
冽 cold
列 to
劣 inferior
捩 tear
擸 hold
洌 pure
烈 ardent
獵 hunting
睙 eyeballs
茢 rushes
蛚 Cyrtoxiphus
裂 crack
趔 stumble
躐 step
鬣 bristles
鴷 woodpecker
亃 name
嶙 ranges
惏 avaricious
林 woods
潾 water)
燐 phosphorus
琳 gem
璘 luster
瞵 stare
磷 phosphorus
粼 water)
臨 to
轔 rumbling
遴 surname
鄰 neighbor
鏻 phosphonium
霖 continued
鱗 scales
麟 female
僯 ashamed
凜 shiver
廩 government
懍 fear
檁 crossbeam
菻 ancient
吝 stingy
淋 diseases
膦 phosphine
藺 juncus
賃 to
躪 trample
拎 to
昤 sunshine
伶 clever
凌 encroach
呤 purine
囹 prison
堎 mound
夌 to
柃 Eurya
櫺 lattice
欞 lattice
泠 surname
淩 surname
玲 compounds)
瓴 channels
睖 straight
笭 bamboo
綾 damask
羚 antelope
翎 tail
